tier,wins,losses,veteran,inactive,freshBlood,hotStreak,role,winRate,totalGames,region
CHALLENGER,150,143,True,False,False,False,Mid,51.19,293,NorthAmerica
CHALLENGER,130,110,False,False,True,False,Jungle,54.17,240,NorthAmerica
CHALLENGER,105,101,True,False,False,False,Mid,50.97,206,NorthAmerica
CHALLENGER,102,85,False,False,True,False,Bottom,54.55,187,NorthAmerica
CHALLENGER,250,228,False,False,True,False,Jungle,52.3,478,NorthAmerica
CHALLENGER,225,209,False,False,False,False,Mid,51.84,434,NorthAmerica
CHALLENGER,245,209,False,False,True,False,Jungle,53.96,454,NorthAmerica
CHALLENGER,120,110,False,False,False,False,Jungle,52.17,230,NorthAmerica
CHALLENGER,107,88,False,False,True,True,Jungle,54.87,195,NorthAmerica
CHALLENGER,71,46,False,False,False,False,Mid,60.68,117,NorthAmerica
CHALLENGER,73,54,False,False,True,False,Bottom,57.48,127,NorthAmerica
CHALLENGER,94,57,False,False,True,True,Mid,62.25,151,NorthAmerica
CHALLENGER,238,207,False,False,True,False,Top,53.48,445,NorthAmerica
CHALLENGER,113,100,False,False,False,False,Bottom,53.05,213,NorthAmerica
CHALLENGER,68,48,False,False,False,False,Top,58.62,116,NorthAmerica
CHALLENGER,312,303,False,False,False,False,Mid,50.73,615,NorthAmerica
CHALLENGER,104,82,False,False,True,False,Mid,55.91,186,NorthAmerica
CHALLENGER,76,61,False,False,True,False,Mid,55.47,137,NorthAmerica
CHALLENGER,94,76,False,False,False,False,Jungle,55.29,170,NorthAmerica
CHALLENGER,109,92,False,False,False,False,Top,54.23,201,NorthAmerica
CHALLENGER,285,217,False,False,True,False,Bottom,56.77,502,NorthAmerica
CHALLENGER,183,172,False,False,False,False,Top,51.55,355,NorthAmerica
CHALLENGER,97,54,False,False,False,True,Mid,64.24,151,NorthAmerica
CHALLENGER,54,37,False,False,True,True,Bottom,59.34,91,NorthAmerica
CHALLENGER,138,123,True,False,False,False,Bottom,52.87,261,NorthAmerica
CHALLENGER,109,102,True,False,False,False,Mid,51.66,211,NorthAmerica
CHALLENGER,159,146,True,False,False,False,Bottom,52.13,305,NorthAmerica
CHALLENGER,123,99,False,False,True,False,Jungle,55.41,222,NorthAmerica
CHALLENGER,175,155,False,False,True,False,Mid,53.03,330,NorthAmerica
CHALLENGER,143,130,False,False,True,True,Bottom,52.38,273,NorthAmerica
CHALLENGER,88,65,False,False,False,False,Mid,57.52,153,NorthAmerica
CHALLENGER,157,122,False,False,True,True,Mid,56.27,279,NorthAmerica
CHALLENGER,113,98,False,False,True,True,Bottom,53.55,211,NorthAmerica
CHALLENGER,238,220,False,False,True,True,Top,51.97,458,NorthAmerica
CHALLENGER,39,21,False,False,False,False,Jungle,65.0,60,NorthAmerica
CHALLENGER,188,156,True,False,False,False,Bottom,54.65,344,NorthAmerica
CHALLENGER,147,140,True,False,False,False,Mid,51.22,287,NorthAmerica
CHALLENGER,79,60,False,False,False,False,Jungle,56.83,139,NorthAmerica
CHALLENGER,75,62,False,False,False,False,Bottom,54.74,137,NorthAmerica
CHALLENGER,126,114,True,False,False,False,Jungle,52.5,240,NorthAmerica
CHALLENGER,219,195,False,False,False,False,Mid,52.9,414,NorthAmerica
CHALLENGER,80,61,False,False,True,True,Mid,56.74,141,NorthAmerica
CHALLENGER,107,88,False,False,True,True,Mid,54.87,195,NorthAmerica
CHALLENGER,151,131,False,False,True,False,Jungle,53.55,282,NorthAmerica
CHALLENGER,65,44,False,False,True,True,Bottom,59.63,109,NorthAmerica
CHALLENGER,266,226,False,False,True,True,Top,54.07,492,NorthAmerica
CHALLENGER,153,132,False,False,True,False,Top,53.68,285,NorthAmerica
CHALLENGER,173,154,False,False,True,False,Bottom,52.91,327,NorthAmerica
CHALLENGER,69,49,False,False,False,False,Top,58.47,118,NorthAmerica
CHALLENGER,79,68,False,False,False,False,Bottom,53.74,147,NorthAmerica
CHALLENGER,136,120,True,False,False,False,Top,53.12,256,NorthAmerica
CHALLENGER,104,86,False,False,False,False,Bottom,54.74,190,NorthAmerica
CHALLENGER,72,40,False,False,True,True,Top,64.29,112,NorthAmerica
CHALLENGER,215,177,True,False,False,False,Bottom,54.85,392,NorthAmerica
CHALLENGER,59,34,False,False,False,True,Jungle,63.44,93,NorthAmerica
CHALLENGER,192,100,False,False,True,False,Jungle,65.75,292,NorthAmerica
CHALLENGER,150,135,True,False,False,False,Top,52.63,285,NorthAmerica
CHALLENGER,182,162,False,False,False,False,Jungle,52.91,344,NorthAmerica
CHALLENGER,163,155,False,False,True,False,Top,51.26,318,NorthAmerica
CHALLENGER,99,73,False,False,False,False,Top,57.56,172,NorthAmerica
CHALLENGER,89,80,False,False,True,True,Mid,52.66,169,NorthAmerica
CHALLENGER,78,43,False,False,True,False,Top,64.46,121,NorthAmerica
CHALLENGER,296,284,True,False,False,False,Jungle,51.03,580,NorthAmerica
CHALLENGER,108,93,False,False,True,False,Bottom,53.73,201,NorthAmerica
CHALLENGER,112,85,False,False,True,True,Jungle,56.85,197,NorthAmerica
CHALLENGER,136,126,True,False,False,False,Bottom,51.91,262,NorthAmerica
CHALLENGER,122,97,False,False,True,False,Bottom,55.71,219,NorthAmerica
CHALLENGER,91,72,False,False,True,True,Jungle,55.83,163,NorthAmerica
CHALLENGER,153,110,False,False,True,False,Jungle,58.17,263,NorthAmerica
CHALLENGER,150,126,False,False,True,True,Top,54.35,276,NorthAmerica
CHALLENGER,110,90,False,False,True,True,Bottom,55.0,200,NorthAmerica
CHALLENGER,102,96,False,False,False,False,Bottom,51.52,198,NorthAmerica
CHALLENGER,92,75,False,False,True,True,Top,55.09,167,NorthAmerica
CHALLENGER,68,45,False,False,True,True,Bottom,60.18,113,NorthAmerica
CHALLENGER,179,156,False,False,False,False,Top,53.43,335,NorthAmerica
CHALLENGER,125,101,False,False,True,True,Bottom,55.31,226,NorthAmerica
CHALLENGER,88,52,False,False,True,True,Top,62.86,140,NorthAmerica
CHALLENGER,224,209,False,False,True,False,Bottom,51.73,433,NorthAmerica
CHALLENGER,126,101,False,False,True,False,Top,55.51,227,NorthAmerica
CHALLENGER,44,34,False,False,True,False,Mid,56.41,78,NorthAmerica
CHALLENGER,133,120,False,False,True,False,Jungle,52.57,253,NorthAmerica
CHALLENGER,72,44,False,False,True,True,Bottom,62.07,116,NorthAmerica
CHALLENGER,72,46,False,False,True,True,Mid,61.02,118,NorthAmerica
CHALLENGER,99,88,False,False,False,False,Mid,52.94,187,NorthAmerica
GRANDMASTER,191,174,False,False,False,False,Jungle,52.33,365,NorthAmerica
GRANDMASTER,179,170,False,False,True,False,Bottom,51.29,349,NorthAmerica
GRANDMASTER,57,45,False,False,True,False,Bottom,55.88,102,NorthAmerica
GRANDMASTER,94,71,False,False,True,False,Bottom,56.97,165,NorthAmerica
GRANDMASTER,52,27,False,False,True,False,Bottom,65.82,79,NorthAmerica
GRANDMASTER,98,78,False,False,True,False,Top,55.68,176,NorthAmerica
GRANDMASTER,94,77,False,False,True,False,Bottom,54.97,171,NorthAmerica
GRANDMASTER,83,59,False,False,True,False,Mid,58.45,142,NorthAmerica
GRANDMASTER,89,71,False,False,True,False,Jungle,55.62,160,NorthAmerica
GRANDMASTER,98,48,False,False,True,False,Bottom,67.12,146,NorthAmerica
GRANDMASTER,88,65,False,False,True,True,Jungle,57.52,153,NorthAmerica
GRANDMASTER,125,100,False,False,True,False,Mid,55.56,225,NorthAmerica
GRANDMASTER,83,54,False,False,False,False,Top,60.58,137,NorthAmerica
GRANDMASTER,49,35,False,False,True,False,Mid,58.33,84,NorthAmerica
GRANDMASTER,73,55,False,False,False,True,Bottom,57.03,128,NorthAmerica
GRANDMASTER,303,302,False,False,True,False,Bottom,50.08,605,NorthAmerica
GRANDMASTER,195,183,False,False,True,False,Mid,51.59,378,NorthAmerica
GRANDMASTER,108,78,False,False,True,True,Top,58.06,186,NorthAmerica
GRANDMASTER,91,73,False,False,False,False,Mid,55.49,164,NorthAmerica
GRANDMASTER,173,162,False,False,True,False,Mid,51.64,335,NorthAmerica
GRANDMASTER,85,47,False,False,True,False,Jungle,64.39,132,NorthAmerica
GRANDMASTER,76,62,False,False,False,False,Bottom,55.07,138,NorthAmerica
GRANDMASTER,56,46,False,False,True,False,Bottom,54.9,102,NorthAmerica
GRANDMASTER,41,26,False,False,False,False,Mid,61.19,67,NorthAmerica
GRANDMASTER,93,84,False,False,True,False,Bottom,52.54,177,NorthAmerica
GRANDMASTER,105,86,False,False,False,False,Bottom,54.97,191,NorthAmerica
GRANDMASTER,149,128,False,False,False,False,Top,53.79,277,NorthAmerica
GRANDMASTER,181,160,False,False,True,False,Bottom,53.08,341,NorthAmerica
GRANDMASTER,176,149,False,False,True,False,Bottom,54.15,325,NorthAmerica
GRANDMASTER,166,139,False,False,False,False,Bottom,54.43,305,NorthAmerica
GRANDMASTER,107,75,False,False,True,False,Top,58.79,182,NorthAmerica
GRANDMASTER,54,28,False,False,False,False,Top,65.85,82,NorthAmerica
GRANDMASTER,206,191,False,False,True,False,Bottom,51.89,397,NorthAmerica
GRANDMASTER,196,133,False,False,True,False,Bottom,59.57,329,NorthAmerica
GRANDMASTER,151,139,False,False,True,False,Mid,52.07,290,NorthAmerica
GRANDMASTER,111,100,False,False,False,False,Top,52.61,211,NorthAmerica
GRANDMASTER,154,132,False,False,False,False,Bottom,53.85,286,NorthAmerica
GRANDMASTER,122,104,False,False,True,False,Top,53.98,226,NorthAmerica
GRANDMASTER,74,45,False,False,True,False,Top,62.18,119,NorthAmerica
GRANDMASTER,229,215,True,False,False,False,Top,51.58,444,NorthAmerica
GRANDMASTER,227,194,False,False,False,False,Mid,53.92,421,NorthAmerica
GRANDMASTER,163,153,False,False,True,False,Bottom,51.58,316,NorthAmerica
GRANDMASTER,100,84,False,False,False,False,Bottom,54.35,184,NorthAmerica
GRANDMASTER,221,208,False,False,False,False,Jungle,51.52,429,NorthAmerica
GRANDMASTER,150,134,True,False,False,False,Mid,52.82,284,NorthAmerica
GRANDMASTER,162,137,True,False,False,False,Top,54.18,299,NorthAmerica
GRANDMASTER,80,61,False,False,False,False,Bottom,56.74,141,NorthAmerica
GRANDMASTER,84,73,False,False,False,False,Top,53.5,157,NorthAmerica
GRANDMASTER,237,223,False,False,True,False,Jungle,51.52,460,NorthAmerica
GRANDMASTER,182,166,False,False,True,False,Bottom,52.3,348,NorthAmerica
GRANDMASTER,255,234,False,False,True,False,Mid,52.15,489,NorthAmerica
GRANDMASTER,107,83,False,False,False,False,Mid,56.32,190,NorthAmerica
GRANDMASTER,83,75,False,False,False,False,Mid,52.53,158,NorthAmerica
GRANDMASTER,176,128,False,False,True,False,Bottom,57.89,304,NorthAmerica
GRANDMASTER,98,48,False,False,False,False,Bottom,67.12,146,NorthAmerica
GRANDMASTER,113,103,False,False,False,False,Mid,52.31,216,NorthAmerica
GRANDMASTER,107,87,False,False,False,False,Bottom,55.15,194,NorthAmerica
GRANDMASTER,332,310,False,False,True,False,Mid,51.71,642,NorthAmerica
GRANDMASTER,101,88,False,False,False,False,Jungle,53.44,189,NorthAmerica
GRANDMASTER,69,58,False,False,False,False,Bottom,54.33,127,NorthAmerica
